ID,Nom,Categorie,Unite de matrice,"energie, calories (kcal)","Lipides, totaux (g)","Acides gras, satures (g)","Acides gras, mono-insatures (g)","Acides gras, poly-insatures (g)",Cholesterol (mg),"Glucides, disponibles (g)",Sucres (g),Amidon (g),Fibres alimentaires (g),Proteines (g),Sel (NaCl) (g),Alcool (g),Eau (g),"Activite de vitamine A, RE (µg-RE)","Activite de vitamine A, RAE (µg-RE)",Retinol (µg),Activite de betacarotene (µg-BCE),Betacarotene (µg),Vitamine B1 (thiamine) (mg),Vitamine B2 (riboflavine) (mg),Vitamine B6 (pyridoxine) (mg),Vitamine B12 (cobalamine) (µg),Niacine (mg),Folate (µg),Acide pantothenique (mg),Vitamine C (acide ascorbique) (mg),Vitamine D (calciferol) (µg),Activite de vitamine E (mg-ATE),Potassium (K) (mg),Sodium (Na) (mg),Chlore (Cl) (mg),Calcium (Ca) (mg),Magnesium (Mg) (mg),Phosphore (P) (mg),Fer (Fe) (mg),Iode (I) (µg),Zinc (Zn)  (mg),Selenium (Se) (µg)
571,"Sere, nature, mi-gras",Lait et produits laitiers/Fromage frais et sere,par 100 g de portion comestible,99,5,3,"1,2","0,2",17,"4,1","3,4",0,0,"9,4","0,1",0,"81,3",54,52,51,16,16,"0,01","0,41","0,03","0,47","0,3","18,6","0,4","0,2","0,1","0,13",130,32,98,110,"9,3",140,0,21,"0,4",n.i.
515,"Sherry, 18.5 vol%",Boissons alcoolisees/Vin,par 100 ml,118,0,0,0,0,0,"3,6","3,6",tr.,0,"0,1",0,"14,8","80,7",0,0,0,0,0,0,"0,01","0,02","0,1","0,08",1,"0,04",0,0,0,89,6,7,9,8,7,"0,5",10,"0,3",n.i.
569,Sirop concentre,Boissons sans alcool/Sirop,par 100 ml,371,"0,2",0,0,"0,1",0,"91,8","91,4","0,3","0,9","0,1",0,0,"36,6",0,0,0,0,0,"0,01","0,01","0,02",tr.,"0,09","2,6","0,04","5,1",tr.,"0,21",64,"1,3","2,6","3,9","2,6","5,2","0,5","0,9","0,1",n.i.
10536,Sirop d'agave,Sucreries/Sucres et edulcorants,par 100 g de portion comestible,293,0,0,n.i.,n.i.,n.i.,"73,1",n.i.,n.i.,0,"0,2",0,n.i.,n.i.,n.i.,n.i.,n.i.,n.i.,n.i.,n.i.,n.i.,n.i.,n.i.,n.i.,n.i.,n.i.,n.i.,n.i.,n.i.,n.i.,4,n.i.,n.i.,n.i.,n.i.,n.i.,n.i.,n.i.,n.i.
14093,Sirop d'erable,Sucreries/Sucres et edulcorants,par 100 ml,358,"0,3",0,"0,1","0,1",0,"88,7","77,3",0,0,0,0,0,"42,4",0,0,0,0,0,"0,02","0,97",0,0,"0,22",0,"0,05",0,0,0,280,15,55,96,30,"2,6","0,1",0,"2,6","0,8"
1132,Sirop prepare (dilue en proportion 1:5.5),Boissons sans alcool/Boissons sucrees;Boissons sans alcool/Sirop,par 100 ml,55,0,0,0,0,0,"13,5","13,4",0,"0,1",0,0,0,"86,3",0,0,0,0,0,0,0,0,0,"0,01","0,4","0,01","0,8",0,"0,03","9,4",1,"1,2","6,2","1,2","0,8","0,1","0,1",0,n.i.
499,"Soda au cola, edulcore",Boissons sans alcool/Boissons a teneur reduite en sucre,par 100 ml,0,tr.,tr.,tr.,tr.,0,0,0,tr.,0,0,0,0,"99,8",0,0,0,0,0,"0,01","0,02",0,0,0,0,0,0,0,0,1,5,11,4,1,8,0,1,"0,1",n.i.
498,"Soda au cola, sucre",Boissons sans alcool/Boissons sucrees,par 100 ml,40,0,0,0,0,0,10,10,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,10,5,1,15,tr.,2,0,n.i.
755,"Sole, crue",Poisson/Poissons de mer,par 100 g de portion comestible,85,"1,1","0,2","0,2","0,4",50,0,0,0,0,"18,7","0,3",0,"78,5",0,0,tr.,0,0,"0,07","0,05","0,31","0,8","3,5",10,"0,3",2,8,"0,8",350,120,140,29,25,270,"0,6",25,"0,1",n.i.
769,Son d'avoine,"Pains, flocons et cereales pour le petit-dejeuner/Flocons, son et germes",par 100 g de portion comestible,371,7,"1,3","2,4","2,8",0,"50,8","1,5","49,3","15,4","18,5",0,0,"6,6",0,0,0,0,0,"0,85","0,22","0,36",0,"0,93",52,"1,25",0,0,"1,7",570,4,61,58,240,730,"5,4","0,8","3,1",n.i.
431,Son de ble,"Pains, flocons et cereales pour le petit-dejeuner/Flocons, son et germes",par 100 g de portion comestible,264,"4,7","0,8","0,8","2,3",0,"17,7","1,9","13,4","45,1","15,2",0,0,"11,5",1,0,0,6,6,"0,83","0,51","0,54",0,18,195,"2,25",0,0,"2,7",1340,2,150,67,480,1140,16,"2,4","9,2",n.i.
892,"Sorbet, aux fruits",Sucreries/Glaces a base d'eau,par 100 g de portion comestible,137,0,0,0,0,0,"32,1","32,1",0,"0,4","0,2",0,"0,9","65,8",3,1,0,16,16,"0,02","0,01","0,01",0,"0,07",5,"0,05",10,0,"0,05",41,1,3,12,4,6,"0,2","2,6","0,1",n.i.
669,Soupe d'orge des Grisons,Plats/Potages et soupes,par 100 g de portion comestible,42,"0,9","0,5","0,3","0,2",1,"6,7","1,3",5,"0,5","1,4","0,9",0,91,133,74,15,705,705,"0,03","0,03","0,07",tr.,"0,32",9,"0,15","3,6","0,1","0,23",110,350,330,29,11,34,"0,5","4,2","0,3",n.i.
670,Soupe de tomate,Plats/Potages et soupes,par 100 g de portion comestible,42,"1,1","0,5","0,4",0,1,"6,6","3,5","3,1","0,7",1,1,0,89,25,12,0,147,147,"0,03","0,02","0,06",0,"0,6",6,"0,2",7,0,"0,08",140,410,330,8,8,16,"0,4",3,"0,2",n.i.
684,Soupe goulache,Plats/Potages et soupes,par 100 g de portion comestible,67,"2,4",1,1,"0,2",7,"6,3","1,4","4,1","0,4","4,8","0,6",0,"85,3",30,15,0,177,177,"0,02","0,06","0,08","0,2","1,13",3,"0,14","1,9",tr.,"0,13",220,230,350,10,13,35,"0,5","0,5","0,6",n.i.
688,Soupe veloute de champignons,Plats/Potages et soupes,par 100 g de portion comestible,38,"1,2","0,5","0,2","0,5",0,"5,5",2,"3,5","0,5","1,1","0,9",0,"90,2",27,22,17,60,60,"0,03","0,07","0,01",0,"0,4",3,"0,1",0,0,"0,14",68,370,290,40,5,36,"0,2","4,9","0,3",n.i.
570,St. Paulin,Lait et produits laitiers/Fromage a pâte dure,par 100 g de portion comestible,294,23,"13,8","5,4","1,1",69,0,0,0,0,"21,8",2,0,55,275,263,250,150,150,"0,04","0,32","0,06",2,"0,1",18,"0,8",tr.,"0,5","0,69",80,800,1100,700,35,500,"0,4",35,4,n.i.
13453,"Substitut de yogourt, a base de soja, aux fruits ou aromes",Lait et produits laitiers/Substituts du lait,par 100 g de portion comestible,82,"1,8","0,3","0,4",1,0,"12,2","10,9","0,9","1,4","3,4","0,1",0,"80,8",4,3,2,10,10,"0,04","0,04","0,06",0,"0,1","19,5","0,16","0,5","0,5","1,8",81,31,n.i.,n.i.,19,86,"0,5",5,"0,1",10
13454,"Substitut de yogourt, a base de soja, aux fruits ou aromes, enrichi en calcium",Lait et produits laitiers/Substituts du lait,par 100 g de portion comestible,82,"1,8","0,3","0,4",1,0,"12,2","10,9","0,9","1,4","3,4","0,1",0,"80,8",4,3,2,10,10,"0,04","0,04","0,06",0,"0,1","19,5","0,16","0,5","0,5","1,8",81,31,n.i.,120,19,86,"0,5",5,"0,1",10
13451,"Substitut de yogourt, a base de soja, nature",Lait et produits laitiers/Substituts du lait,par 100 g de portion comestible,45,"2,2","0,4","0,5","1,1",0,"1,5","0,6",0,"1,5",4,"0,1",0,"90,4",15,9,2,80,80,"0,04","0,04","0,04",0,"0,16","26,2","0,16","0,5","0,5","1,75",79,33,"9,1",13,22,27,"0,4",10,"0,1",10
13452,"Substitut de yogourt, a base de soja, nature, enrichi en calcium",Lait et produits laitiers/Substituts du lait,par 100 g de portion comestible,45,"2,2","0,4","0,5","1,1",0,"1,5","0,6",0,"1,5",4,"0,1",0,"90,4",15,9,2,80,80,"0,04","0,04","0,04",0,"0,16","26,2","0,16","0,5","0,5","1,75",79,33,"9,1",120,22,27,"0,4",10,"0,1",10
768,Sucre de raisin,Sucreries/Sucres et edulcorants,par 100 g de portion comestible,399,0,0,0,0,0,"99,8","99,8",0,0,0,0,0,"0,1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,0,"0,3",0,0,n.i.
470,"Sucre, blanc",Sucreries/Sucres et edulcorants,par 100 g de portion comestible,400,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,"1,5",1,0,0,"0,1",0,0,0
471,"Sucre, roux, complet",Sucreries/Sucres et edulcorants,par 100 g de portion comestible,390,0,0,0,0,0,"97,6","97,6",0,0,0,"0,1",0,"1,1",0,0,0,0,0,0,0,"0,02",0,0,0,"0,1",0,0,0,320,40,40,85,22,24,"1,9",0,"0,1",1
770,Surimi,Poisson/Produits a base de poisson,par 100 g de portion comestible,125,"4,9","0,5","2,4","1,4",11,"11,8","2,1","9,7",<0.3,"8,3","1,6",0,"72,5",28,28,28,0,0,"0,02","0,02","0,03","0,71","0,22",2,"0,07",0,<0.5,"1,1",52,630,1010,19,12,44,"0,4",10,"0,2","9,2"
1609,"Taboule, prepare (avec Boulgour)",Plats/Salades,par 100 g de portion comestible,111,"5,5","0,7","3,9","0,5",0,"11,6","1,2","10,2","2,8","2,3","0,4",0,"77,9",31,16,0,188,188,"0,07","0,03","0,06",0,"0,94",19,"0,28","8,4",0,"2,05",140,150,250,20,23,71,"0,8","2,2","0,5",n.i.
1610,"Taboule, prepare (avec Couscous)",Plats/Salades,par 100 g de portion comestible,130,"6,1","0,7","4,4","0,6",0,"15,4","1,5","13,9","1,2","2,8","0,4",0,"74,8",35,18,0,210,210,"0,03","0,03","0,04",0,"0,55","16,8","0,16","9,5",0,"2,05",120,170,290,18,11,32,"0,4","2,1","0,5",n.i.
1547,"Tarte a la rhubarbe, cuite au four (pâte feuilletee)","Sucreries/Gâteaux, tourtes et cakes;Plats/Tartes sucrees et salees et gratins",par 100 g de portion comestible,116,"6,4","1,9","2,8","1,1",18,"10,8","2,4","8,3",2,"2,7","0,3",0,"78,2",74,68,63,64,64,"0,04","0,05","0,03","0,08","0,3","6,8","0,21","6,1","0,4","1,57",230,110,210,72,12,39,"0,4","4,5","0,3",n.i.
1548,"Tarte a la rhubarbe, faite maison, cuite au four (pâte brisee)","Sucreries/Gâteaux, tourtes et cakes;Plats/Tartes sucrees et salees et gratins",par 100 g de portion comestible,115,"5,8","1,7","2,5",1,18,"11,6","2,5","9,1","2,1","2,9","0,2",0,"77,7",62,57,52,59,59,"0,04","0,06","0,04","0,08","0,31","6,7","0,22","6,1","0,4","1,43",240,95,180,72,15,48,"0,5","4,5","0,4",n.i.
1482,"Tarte aux abricots, faite maison, cuite au four (pâte brisee)","Sucreries/Gâteaux, tourtes et cakes;Plats/Tartes sucrees et salees et gratins",par 100 g de portion comestible,138,"5,8","1,7","2,5",1,18,"17,6","8,4","9,1","1,8",3,"0,2",0,"71,9",264,158,52,1276,1276,"0,04","0,06","0,06","0,08","0,37","5,1","0,29","2,6","0,4","1,76",240,94,150,25,13,48,"0,6","3,3","0,3",n.i.
1481,"Tarte aux abricots, faite maison, cuite au four (pâte feuilletee)","Sucreries/Gâteaux, tourtes et cakes;Plats/Tartes sucrees et salees et gratins",par 100 g de portion comestible,140,"6,4","1,9","2,8","1,1",18,"16,8","8,4","8,3","1,8","2,8","0,3",0,"72,4",282,173,63,1316,1281,"0,04","0,06","0,05","0,08","0,36","5,3","0,28","2,6","0,4","1,91",230,110,170,25,"9,9",40,"0,4","3,3","0,2",n.i.
1546,"Tarte aux cerises, faite maison, cuite au four (pâte brisee)","Sucreries/Gâteaux, tourtes et cakes;Plats/Tartes sucrees et salees et gratins",par 100 g de portion comestible,156,"6,1","1,8","2,6","1,1",18,"21,1","11,9","9,1","1,5","3,4","0,2",0,"68,1",59,55,52,41,41,"0,04","0,06","0,06","0,08","0,26","8,9","0,26","2,6","0,4","1,37",190,95,150,26,15,46,"0,6","3,7","0,3",n.i.
